574.98053	720
575.04199	716
575.10352	719
575.16498	715
575.2265	718
575.28796	716
575.34943	719
575.41095	720
575.47241	722
575.53387	717
575.59534	712
575.65686	714
575.71832	716
575.77979	716
575.84125	720
575.90271	715
575.96417	714
576.02563	715
576.0871	720
576.14856	723
576.21002	713
576.27148	718
576.33295	715
576.39441	714
576.45587	714
576.51733	717
576.57874	718
576.6402	719
576.70166	720
576.76312	717
576.82452	715
576.88599	716
576.94745	718
577.00885	724
577.07031	716
577.13177	715
577.19318	721
577.25464	720
577.31604	721
577.3775	716
577.4389	718
577.50037	714
577.56177	718
577.62317	721
577.68463	721
577.74603	725
577.80743	717
577.8689	718
577.9303	720
577.9917	717
578.0531	713
578.1145	722
578.1759	719
578.2373	722
578.29877	723
578.36017	724
578.42157	717
578.48297	718
578.54437	718
578.60577	716
578.66711	717
578.72852	721
578.78992	722
578.85132	723
578.91272	720
578.97412	719
579.03546	724
579.09686	725
579.15826	723
579.2196	722
579.28101	722
579.34241	731
579.40375	728
579.46515	729
579.52649	734
579.58789	732
579.64923	752
579.71063	736
579.77197	742
579.83337	749
579.89471	762
579.95605	757
580.01746	768
580.0788	781
580.14014	800
580.20148	817
580.26282	848
580.32422	884
580.38556	924
580.4469	939
580.50824	950
580.56958	918
580.63092	886
580.69226	845
580.7536	822
580.81494	791
580.87628	781
580.93762	764
580.99896	761
581.06024	750
581.12158	747
581.18292	743
581.24426	742
581.3056	736
581.36688	740
581.42822	731
581.48956	730
581.55084	730
581.61218	724
581.67346	721
581.7348	725
581.79608	722
581.85742	722
581.9187	724
581.98004	722
582.04132	723
582.1026	717
582.16394	720
582.22522	724
582.2865	723
582.34778	724
582.40912	717
582.4704	723
582.53168	720
582.59296	730
582.65424	723
582.71552	720
582.77679	721
582.83807	725
582.89935	719
582.96063	722
583.02191	721
583.08319	718
583.14447	725
583.20575	722
583.26703	718
583.32825	721
583.38953	718
583.45081	719
583.51208	714
583.5733	720
583.63458	718
583.6958	716
583.75708	720
583.81836	715
583.87958	723
583.94086	720
584.00208	718
584.06329	715
584.12457	718
584.18579	716
584.24707	711
584.30829	713
584.36951	719
584.43073	717
584.492	712
584.55322	719
584.61444	717
584.67566	717
584.73688	715
584.7981	711
584.85931	716
584.92053	715
584.98175	712
585.04297	712
585.10419	715
585.16541	715
585.22662	713
585.28784	718
585.34906	721
585.41022	713
585.47144	713
585.53265	715
585.59387	715
585.65503	718
585.71625	717
585.77747	714
585.83862	720
585.89984	718
585.961	715
586.02222	713
586.08337	714
586.14453	714
586.20575	716
586.26691	713
586.32813	714
586.38928	718
586.45044	720
586.5116	713
586.57281	719
586.63397	718
586.69513	714
586.75629	714
586.81744	716
586.8786	715
586.93976	715
587.00092	717
587.06207	712
587.12323	721
587.18439	717
587.24554	709
587.3067	714
587.36786	715
587.42896	714
587.49011	711
587.55127	712
587.61237	716
587.67352	714
587.73468	715
587.79578	713
587.85693	712
587.91803	715
587.97919	716
588.04028	713
588.10144	715
588.16254	713
588.22369	716
588.28479	711
588.34589	714
588.40704	712
588.46814	711
588.52924	713
588.59033	712
588.65143	717
588.71259	715
588.77368	717
588.83478	718
588.89587	706
588.95697	718
589.01807	714
589.07916	712
589.14026	713
589.20135	714
589.26239	713
589.32349	715
589.38458	710
589.44568	713
589.50677	714
589.56781	713
589.62891	713
589.69	712
589.75104	716
589.81213	709
589.87317	715
589.93427	716
589.9953	713
590.0564	713
590.11743	717
590.17847	713
590.23956	713
590.3006	708
590.36163	709
590.42273	711
590.48376	712
590.5448	713
590.60583	712
590.66687	713
590.72791	717
590.78894	716
590.84998	717
590.91101	712
590.97205	717
591.03308	718
591.09412	711
591.15515	712
591.21619	711
591.27722	709
591.33826	718
591.39923	720
591.46027	711
591.5213	718
591.58228	711
591.64331	712
591.70435	708
591.76532	713
591.82635	709
591.88733	708
591.94836	715
592.00934	707
592.07031	711
592.13135	716
592.19232	711
592.2533	712
592.31433	714
592.37531	712
592.43628	717
592.49725	714
592.55823	711
592.6192	712
592.68018	716
592.74115	708
592.80212	720
592.8631	712
592.92407	712
592.98505	707
593.04602	712
593.10699	714
593.16797	714
593.22888	713
593.28986	711
593.35083	709
593.41174	712
593.47272	716
593.53369	716
593.5946	716
593.65558	715
593.71649	713
593.77747	714
593.83838	715
593.89935	712
593.96027	714
594.02118	709
594.08215	717
594.14307	707
594.20398	710
594.26489	711
594.32581	711
594.38678	708
594.44769	713
594.50861	708
594.56952	714
594.63043	715
594.69135	712
594.75226	709
594.81317	716
594.87402	715
594.93494	714
594.99585	713
595.05676	713
595.11761	705
595.17853	712
595.23944	710
595.30029	709
595.36121	709
595.42212	709
595.48297	711
595.54388	711
595.60474	713
595.66559	712
595.7265	709
595.78735	715
595.84827	714
595.90912	707
595.96997	714
596.03082	716
596.09167	715
596.15259	713
596.21344	711
596.27429	708
596.33514	710
596.396	712
596.45685	706
596.5177	711
596.57855	709
596.6394	712
596.7002	714
596.76105	712
596.8219	710
596.88275	714
596.94354	715
597.00439	707
597.06525	713
597.12604	711
597.18689	711
597.24768	707
597.30853	711
597.36932	707
597.43018	709
597.49097	709
597.55182	710
597.61261	709
597.6734	712
597.73419	712
597.79504	714
597.85583	708
597.91663	711
597.97742	708
598.03821	714
598.099	708
598.15979	710
598.22058	709
598.28137	714
598.34216	713
598.40295	711
598.46375	711
598.52454	710
598.58527	712
598.64606	713
598.70685	711
598.76758	710
598.82837	713
598.88916	714
598.94989	712
599.01068	713
599.07141	709
599.1322	712
599.19293	712
599.25366	713
599.31445	708
599.37518	710
599.43591	709
599.4967	710
599.55743	715
599.61816	712
599.67889	709
599.73962	710
599.80035	711
599.86108	710
599.92181	713
599.98254	709
600.04327	707
600.104	711
600.16473	709
600.22546	703
600.28613	714
600.34686	705
600.40759	714
600.46826	707
600.52899	709
600.58972	712
600.65039	707
600.71112	710
600.77179	715
600.83252	707
600.89319	714
600.95386	713
601.01459	713
601.07526	706
601.13593	711
601.19666	709
601.25732	713
601.31799	709
601.37866	710
601.43933	711
601.5	715
601.56067	707
601.62134	714
601.68201	710
601.74268	709
601.80334	713
601.86401	706
601.92462	707
601.98529	708
602.04596	711
602.10663	709
602.16724	704
602.22791	709
602.28851	708
602.34918	710
602.40979	714
602.47046	722
602.53107	708
602.59174	712
602.65234	707
602.71295	709
602.77362	712
602.83423	708
602.89484	711
602.95544	708
603.01605	710
603.07672	710
603.13733	711
603.19794	708
603.25854	708
603.31915	712
603.3797	713
603.44031	713
603.50092	709
603.56152	713
603.62213	711
603.68268	711
603.74329	711
603.80389	708
603.86444	709
603.92505	707
603.9856	707
604.0462	708
604.10675	707
604.16736	705
604.22791	714
604.28851	714
604.34906	713
604.40961	713
604.47015	713
604.53076	710
604.59131	709
604.65186	711
604.7124	710
604.77295	713
604.8335	710
604.89404	712
604.95459	708
605.01514	710
605.07568	712
605.13623	715
605.19672	712
605.25726	710
605.31781	708
605.3783	710
605.43884	713
605.49939	713
605.55988	711
605.62042	710
605.68091	710
605.74146	709
605.80194	708
605.86243	710
605.92297	707
605.98346	707
606.04395	708
606.10449	709
606.16498	714
606.22546	710
606.28595	706
606.34644	712
606.40692	706
606.46741	711
606.52789	707
606.58838	709
606.64886	713
606.70935	706
606.76978	711
606.83026	712
606.89075	707
606.95117	704
607.01166	707
607.07214	716
607.13257	710
607.19305	712
607.25348	710
607.31396	714
607.37439	722
607.43481	726
607.4953	717
607.55573	716
607.61615	709
607.67664	712
607.73706	707
607.79749	708
607.85791	716
607.91833	712
607.97876	710
608.03918	708
608.09961	709
608.16003	707
608.22046	709
608.28088	710
608.34125	708
608.40167	708
608.4621	709
608.52246	713
608.58289	712
608.64331	710
608.70367	712
608.7641	711
608.82446	709
608.88489	709
608.94525	706
609.00562	710
609.06604	712
609.1264	715
609.18677	710
609.24713	713
609.3075	714
609.36792	715
609.42828	715
609.48865	713
609.54901	713
609.60938	710
609.66974	710
609.73004	710
609.79041	710
609.85077	710
609.91113	710
609.9715	709
610.0318	713
610.09216	710
610.15247	712
610.21283	708
610.27319	710
610.3335	708
610.3938	712
610.45416	711
610.51447	710
610.57483	717
610.63513	713
610.69543	713
610.75574	711
610.81604	714
610.8764	713
610.93671	715
610.99701	714
611.05731	710
611.11761	717
611.17786	719
611.23816	721
611.29846	723
611.35876	721
611.41907	717
611.47931	720
611.53961	716
611.59991	722
611.66016	726
611.72046	722
611.7807	723
611.841	718
611.90125	721
611.96155	717
612.02179	722
612.08203	716
612.14233	718
612.20258	717
612.26282	720
612.32306	721
612.3833	718
612.44354	717
612.50378	714
612.56403	713
612.62427	715
612.68451	714
612.74475	717
612.80499	715
612.86523	715
612.92542	718
612.98566	712
613.0459	711
613.10608	715
613.16632	715
613.2265	715
613.28674	713
613.34692	715
613.40717	716
613.46735	715
613.52753	713
613.58777	714
613.64795	711
613.70813	715
613.76831	715
613.82849	714
613.88873	711
613.94891	712
614.00909	716
614.06927	708
614.12939	713
614.18958	710
614.24976	714
614.30994	711
614.37012	712
614.43024	711
614.49042	714
614.5506	713
614.61072	712
614.6709	708
614.73102	713
614.7912	713
614.85132	710
614.91144	709
614.97162	713
615.03174	717
615.09186	714
615.15204	711
615.21216	710
615.27228	709
615.3324	711
615.39252	710
615.45264	714
615.51276	711
615.57288	708
615.633	710
615.69305	709
615.75317	714
615.81329	706
615.87341	708
615.93347	713
615.99359	705
616.05371	716
616.11377	709
616.17389	711
616.23395	709
616.29401	711
616.35413	706
616.41418	713
616.47424	719
616.53436	715
616.59442	714
616.65448	707
616.71454	715
616.7746	717
616.83466	711
616.89471	710
616.95477	715
617.01483	710
617.07489	714
617.13489	716
617.19495	715
617.255	714
617.31506	713
617.37506	716
617.43512	712
617.49512	720
617.55518	716
617.61517	713
617.67523	714
617.73523	713
617.79529	715
617.85529	717
617.91528	715
617.97528	714
618.03528	715
618.09534	717
618.15533	715
618.21533	717
618.27533	717
618.33533	718
618.39526	715
618.45526	713
618.51526	716
618.57526	714
618.63525	714
618.69519	718
618.75519	714
618.81519	717
618.87512	718
618.93512	716
618.99506	711
619.05499	718
619.11499	720
619.17493	713
619.23492	716
619.29486	726
619.3548	715
619.41473	716
619.47467	718
619.53461	718
619.59454	717
619.65448	720
619.71442	723
619.77435	727
619.83429	724
619.89423	724
619.95416	725
620.01404	730
620.07397	728
620.13391	728
620.19379	726
620.25372	728
620.3136	731
620.37354	736
620.43341	731
620.49335	733
620.55322	741
620.6131	739
620.67297	741
620.73291	743
620.79279	740
620.85266	736
620.91254	747
620.97241	740
621.03229	747
621.09216	744
621.15204	747
621.21191	749
621.27173	754
621.3316	751
621.39148	751
621.45129	749
621.51117	751
621.57104	746
621.63086	743
621.69073	752
621.75055	747
621.81036	750
621.87024	750
621.93005	749
621.98987	751
622.04974	757
622.10956	757
622.16937	763
622.22919	766
622.289	765
622.34882	772
622.40863	780
622.46844	787
622.52826	785
622.58801	795
622.64783	807
622.70764	805
622.76746	806
622.82721	809
622.88702	798
622.94678	796
623.00659	787
623.06635	801
623.12616	782
623.18591	774
623.24567	774
623.30548	768
623.36523	768
623.42499	760
623.48474	761
623.54449	754
623.60425	751
623.664	752
623.72375	752
623.78351	744
623.84326	737
623.90302	740
623.96277	742
624.02246	743
624.08221	733
624.14197	735
624.20166	734
624.26141	729
624.32111	728
624.38086	728
624.44055	729
624.50031	725
624.56	722
624.61969	725
624.67938	725
624.73907	726
624.79883	723
624.85852	721
624.91821	722
624.97791	725
625.0376	720
625.09729	721
625.15692	722
625.21661	721
625.27631	720
625.336	719
625.39563	720
625.45532	715
625.51501	725
625.57465	722
625.63434	720
625.69397	719
625.7536	719
625.81329	718
625.87292	718
625.93256	718
625.99225	715
626.05188	716
626.11151	724
626.17114	725
626.23077	722
626.29041	724
626.35004	720
626.40967	720
626.46924	721
626.52887	725
626.5885	718
626.64813	724
626.7077	722
626.76733	726
626.8269	718
626.88654	714
626.94611	719
627.00574	720
627.06531	720
627.12494	725
627.18451	717
627.24408	723
627.30365	722
627.36322	721
627.42279	720
627.48236	718
627.54193	723
627.6015	721
627.66107	718
627.72064	719
627.78021	721
627.83978	721
627.89929	721
627.95886	720
628.01843	720
628.07794	722
628.13751	716
628.19702	720
628.25659	722
628.3161	717
628.37561	716
628.43518	720
628.49469	721
628.5542	724
628.61371	721
628.67322	724
628.73273	722
628.79224	723
628.85175	720
628.91125	724
628.97076	722
629.03027	726
629.08978	723
629.14923	725
629.20874	720
629.26825	721
629.3277	725
629.38721	721
629.44666	740
629.50616	725
629.56561	719
629.62506	726
629.68457	725
629.74402	725
629.80347	719
629.86292	722
629.92236	724
629.98181	718
630.04126	721
630.10071	721
630.16016	722
630.2196	723
630.27905	722
630.33844	723
630.39789	727
630.45734	726
630.51672	726
630.57617	727
630.63556	722
630.69501	726
630.75439	724
630.81384	726
630.87323	728
630.93262	724
630.99207	726
631.05145	725
631.11084	727
631.17023	724
631.22961	729
631.289	730
631.34839	726
631.40778	731
631.46716	726
631.52649	727
631.58588	727
631.64526	726
631.70459	728
631.76398	722
631.8233	723
631.88269	728
631.94202	734
632.0014	729
632.06073	730
632.12006	736
632.17944	728
632.23877	732
632.2981	729
632.35742	732
632.41675	725
632.47607	733
632.5354	731
632.59473	730
632.65405	730
632.71338	732
632.77264	732
632.83197	733
632.8913	727
632.95056	733
633.00989	727
633.06915	734
633.12848	733
633.18774	731
633.24707	730
633.30634	735
633.3656	735
633.42487	731
633.48419	738
633.54346	734
633.60272	738
633.66199	731
633.72125	736
633.78052	735
633.83978	740
633.89899	732
633.95825	734
634.01752	741
634.07672	740
634.13599	734
634.19525	740
634.25446	740
634.31372	739
634.37292	735
634.43213	737
634.49139	740
634.5506	741
634.6098	739
634.66901	741
634.72821	739
634.78748	742
634.84668	742
634.90588	749
634.96503	740
635.02423	746
635.08344	743
635.14264	748
635.20184	746
635.26099	747
635.32019	752
635.37933	747
635.43854	746
635.49768	749
635.55688	751
635.61603	749
635.67517	756
635.73438	754
635.79352	753
635.85266	754
635.9118	756
635.97095	760
636.03009	763
636.08923	760
636.14838	759
636.20752	764
636.26666	760
636.32581	762
636.38489	758
636.44403	773
636.50311	774
636.56226	770
636.6214	769
636.68048	778
636.73956	790
636.79871	791
