574.98053	720
575.04199	720
575.10352	727
575.16498	718
575.2265	722
575.28796	718
575.34943	722
575.41095	722
575.47241	718
575.53387	742
575.59534	716
575.65686	722
575.71832	721
575.77979	719
575.84125	717
575.90271	722
575.96417	722
576.02563	715
576.0871	727
576.14856	722
576.21002	717
576.27148	719
576.33295	720
576.39441	723
576.45587	720
576.51733	716
576.57874	716
576.6402	717
576.70166	719
576.76312	718
576.82452	721
576.88599	719
576.94745	722
577.00885	716
577.07031	719
577.13177	722
577.19318	719
577.25464	724
577.31604	726
577.3775	717
577.4389	720
577.50037	717
577.56177	716
577.62317	719
577.68463	722
577.74603	730
577.80743	722
577.8689	725
577.9303	727
577.9917	726
578.0531	722
578.1145	724
578.1759	723
578.2373	727
578.29877	723
578.36017	726
578.42157	724
578.48297	720
578.54437	724
578.60577	724
578.66711	726
578.72852	729
578.78992	728
578.85132	725
578.91272	727
578.97412	727
579.03546	724
579.09686	730
579.15826	731
579.2196	728
579.28101	729
579.34241	728
579.40375	731
579.46515	736
579.52649	736
579.58789	735
579.64923	739
579.71063	742
579.77197	741
579.83337	749
579.89471	757
579.95605	764
580.01746	774
580.0788	793
580.14014	805
580.20148	830
580.26282	857
580.32422	897
580.38556	936
580.4469	955
580.50824	956
580.56958	922
580.63092	880
580.69226	851
580.7536	819
580.81494	794
580.87628	781
580.93762	769
580.99896	763
581.06024	760
581.12158	756
581.18292	744
581.24426	740
581.3056	735
581.36688	738
581.42822	732
581.48956	736
581.55084	736
581.61218	729
581.67346	727
581.7348	731
581.79608	726
581.85742	725
581.9187	727
581.98004	726
582.04132	721
582.1026	726
582.16394	722
582.22522	717
582.2865	726
582.34778	728
582.40912	724
582.4704	722
582.53168	729
582.59296	720
582.65424	723
582.71552	720
582.77679	721
582.83807	720
582.89935	730
582.96063	723
583.02191	726
583.08319	724
583.14447	723
583.20575	725
583.26703	724
583.32825	722
583.38953	727
583.45081	723
583.51208	721
583.5733	724
583.63458	718
583.6958	723
583.75708	722
583.81836	723
583.87958	725
583.94086	724
584.00208	723
584.06329	717
584.12457	722
584.18579	719
584.24707	720
584.30829	716
584.36951	716
584.43073	717
584.492	719
584.55322	721
584.61444	714
584.67566	714
584.73688	716
584.7981	720
584.85931	716
584.92053	716
584.98175	718
585.04297	717
585.10419	719
585.16541	712
585.22662	715
585.28784	716
585.34906	721
585.41022	717
585.47144	721
585.53265	717
585.59387	717
585.65503	721
585.71625	720
585.77747	717
585.83862	714
585.89984	715
585.961	713
586.02222	718
586.08337	719
586.14453	717
586.20575	718
586.26691	715
586.32813	722
586.38928	717
586.45044	715
586.5116	718
586.57281	718
586.63397	721
586.69513	716
586.75629	719
586.81744	718
586.8786	723
586.93976	716
587.00092	719
587.06207	713
587.12323	719
587.18439	717
587.24554	718
587.3067	719
587.36786	717
587.42896	724
587.49011	717
587.55127	717
587.61237	722
587.67352	716
587.73468	716
587.79578	720
587.85693	720
587.91803	706
587.97919	716
588.04028	716
588.10144	719
588.16254	714
588.22369	714
588.28479	717
588.34589	715
588.40704	721
588.46814	713
588.52924	718
588.59033	715
588.65143	720
588.71259	720
588.77368	713
588.83478	718
588.89587	715
588.95697	714
589.01807	714
589.07916	720
589.14026	723
589.20135	717
589.26239	716
589.32349	719
589.38458	718
589.44568	715
589.50677	719
589.56781	713
589.62891	716
589.69	713
589.75104	714
589.81213	750
589.87317	714
589.93427	724
589.9953	719
590.0564	711
590.11743	717
590.17847	712
590.23956	718
590.3006	719
590.36163	714
590.42273	715
590.48376	715
590.5448	717
590.60583	718
590.66687	715
590.72791	716
590.78894	712
590.84998	718
590.91101	717
590.97205	716
591.03308	714
591.09412	719
591.15515	713
591.21619	718
591.27722	716
591.33826	716
591.39923	715
591.46027	712
591.5213	716
591.58228	713
591.64331	713
591.70435	715
591.76532	718
591.82635	712
591.88733	719
591.94836	715
592.00934	718
592.07031	719
592.13135	719
592.19232	714
592.2533	718
592.31433	714
592.37531	721
592.43628	712
592.49725	718
592.55823	719
592.6192	721
592.68018	712
592.74115	716
592.80212	711
592.8631	714
592.92407	716
592.98505	715
593.04602	713
593.10699	718
593.16797	715
593.22888	715
593.28986	714
593.35083	715
593.41174	717
593.47272	715
593.53369	712
593.5946	717
593.65558	715
593.71649	714
593.77747	715
593.83838	711
593.89935	715
593.96027	713
594.02118	714
594.08215	711
594.14307	713
594.20398	711
594.26489	713
594.32581	717
594.38678	711
594.44769	713
594.50861	713
594.56952	718
594.63043	718
594.69135	718
594.75226	714
594.81317	714
594.87402	714
594.93494	715
594.99585	715
595.05676	712
595.11761	710
595.17853	719
595.23944	713
595.30029	714
595.36121	715
595.42212	712
595.48297	714
595.54388	718
595.60474	715
595.66559	716
595.7265	717
595.78735	716
595.84827	714
595.90912	711
595.96997	717
596.03082	713
596.09167	712
596.15259	714
596.21344	718
596.27429	712
596.33514	722
596.396	715
596.45685	711
596.5177	720
596.57855	718
596.6394	718
596.7002	708
596.76105	716
596.8219	716
596.88275	714
596.94354	711
597.00439	718
597.06525	713
597.12604	714
597.18689	715
597.24768	714
597.30853	717
597.36932	716
597.43018	716
597.49097	716
597.55182	712
597.61261	715
597.6734	710
597.73419	718
597.79504	712
597.85583	712
597.91663	713
597.97742	714
598.03821	713
598.099	712
598.15979	714
598.22058	716
598.28137	712
598.34216	714
598.40295	713
598.46375	715
598.52454	718
598.58527	717
598.64606	712
598.70685	713
598.76758	715
598.82837	711
598.88916	715
598.94989	713
599.01068	715
599.07141	715
599.1322	719
599.19293	717
599.25366	716
599.31445	710
599.37518	709
599.43591	715
599.4967	708
599.55743	710
599.61816	710
599.67889	710
599.73962	713
599.80035	710
599.86108	717
599.92181	711
599.98254	715
600.04327	709
600.104	713
600.16473	708
600.22546	711
600.28613	712
600.34686	715
600.40759	709
600.46826	715
600.52899	713
600.58972	714
600.65039	715
600.71112	712
600.77179	716
600.83252	717
600.89319	715
600.95386	713
601.01459	718
601.07526	715
601.13593	713
601.19666	717
601.25732	713
601.31799	711
601.37866	714
601.43933	710
601.5	710
601.56067	714
601.62134	713
601.68201	715
601.74268	715
601.80334	709
601.86401	714
601.92462	710
601.98529	712
602.04596	712
602.10663	714
602.16724	712
602.22791	713
602.28851	715
602.34918	716
602.40979	710
602.47046	712
602.53107	714
602.59174	713
602.65234	720
602.71295	712
602.77362	712
602.83423	716
602.89484	710
602.95544	712
603.01605	711
603.07672	713
603.13733	714
603.19794	713
603.25854	708
603.31915	709
603.3797	712
603.44031	713
603.50092	712
603.56152	704
603.62213	711
603.68268	713
603.74329	712
603.80389	711
603.86444	710
603.92505	711
603.9856	716
604.0462	713
604.10675	711
604.16736	710
604.22791	708
604.28851	712
604.34906	716
604.40961	711
604.47015	711
604.53076	713
604.59131	709
604.65186	711
604.7124	709
604.77295	714
604.8335	710
604.89404	714
604.95459	713
605.01514	708
605.07568	716
605.13623	713
605.19672	709
605.25726	715
605.31781	714
605.3783	711
605.43884	713
605.49939	711
605.55988	712
605.62042	711
605.68091	711
605.74146	711
605.80194	710
605.86243	716
605.92297	714
605.98346	711
606.04395	713
606.10449	715
606.16498	711
606.22546	713
606.28595	713
606.34644	711
606.40692	714
606.46741	711
606.52789	713
606.58838	709
606.64886	714
606.70935	712
606.76978	711
606.83026	711
606.89075	717
606.95117	714
607.01166	710
607.07214	712
607.13257	710
607.19305	715
607.25348	712
607.31396	710
607.37439	713
607.43481	713
607.4953	715
607.55573	714
607.61615	715
607.67664	711
607.73706	713
607.79749	707
607.85791	713
607.91833	710
607.97876	714
608.03918	712
608.09961	713
608.16003	710
608.22046	709
608.28088	712
608.34125	710
608.40167	715
608.4621	716
608.52246	714
608.58289	713
608.64331	715
608.70367	717
608.7641	709
608.82446	717
608.88489	713
608.94525	718
609.00562	716
609.06604	715
609.1264	717
609.18677	714
609.24713	718
609.3075	714
609.36792	714
609.42828	715
609.48865	718
609.54901	715
609.60938	712
609.66974	715
609.73004	719
609.79041	715
609.85077	712
609.91113	718
609.9715	713
610.0318	715
610.09216	708
610.15247	711
610.21283	712
610.27319	716
610.3335	716
610.3938	713
610.45416	713
610.51447	712
610.57483	716
610.63513	714
610.69543	715
610.75574	719
610.81604	718
610.8764	714
610.93671	719
610.99701	717
611.05731	720
611.11761	721
611.17786	713
611.23816	718
611.29846	727
611.35876	720
611.41907	724
611.47931	717
611.53961	724
611.59991	721
611.66016	724
611.72046	724
611.7807	723
611.841	724
611.90125	729
611.96155	720
612.02179	723
612.08203	721
612.14233	719
612.20258	720
612.26282	722
612.32306	724
612.3833	722
612.44354	723
612.50378	720
612.56403	715
612.62427	719
612.68451	721
612.74475	719
612.80499	717
612.86523	718
612.92542	719
